7020,4116
7319,5552
2198,3868
1091,3333
3006,2511
6733,8441
3890,4655
7864,2403
5825,5497
9100,5801
1143,3719
9089,7700
8603,7252
859,2608
3877,3498
6805,7556
2913,5199
1743,8244
3437,8252
9352,6932
6151,7585
5099,8830
4408,9199
8409,2156
3757,4446
6626,8688
1214,3566
2320,3725
7486,4820
6787,5063
6394,3249
1775,3298
2212,5912
6306,3964
8259,9246
3311,2434
4633,2726
8600,6317
5983,6340
2012,6407
3916,6159
3826,7186
1938,7289
5655,4053
4086,2195
5846,2671
6774,5266
2344,2298
5274,5524
5595,6568
4824,4892
4646,9320
1175,6837
2142,7337
6675,5185
8051,3549
5401,5557
1297,4695
4039,7142
7281,7219
7746,4052
645,2740
5424,6557
2509,7002
3371,7555
3699,8516
2334,9112
7705,3643
8117,6149
7297,5706
5993,4062
8541,2424
866,9111
8157,7203
1560,6746
5325,3061
2089,7934
681,2977
8664,3674
7157,9242
3137,4834
855,2474
6560,6180
3313,5701
9263,6622
5417,2851
4939,3563
8499,6321
2122,8948
6444,9256
7091,6712
5299,4801
3892,1600
4375,7236
8116,7651
4149,6927
6262,5483
3606,7469
4356,8284
7760,8442
1234,3566
3249,5140
2281,9181
8015,8167
4301,5046
8612,6056
3514,1947
2728,5821
1736,8798
5350,6599
5596,5708
2367,1835
5315,4147
4746,6706
6896,2024
4994,3649
2392,3586
6801,2238
2348,9028
8400,2453
1064,9103
2149,6017
5128,1834
5907,8363
2763,4934
7313,7281
1746,7994
7563,4347
1993,8481
8370,4126
7352,6451
3719,3669
2462,4183
7969,5720
1287,2689
5288,3649
5675,3955
4355,4948
4177,2545
8711,6998
3713,4653
8276,3664
4335,5134
8887,4982
3267,6806
3199,4154
3162,7617
5030,8699
6578,9153
3393,5712
7431,8600
8178,8987
8129,5235
1160,1574
6690,3820
7754,6126
9053,5543
3252,1962
8125,3296
892,7403
2721,5569
2325,2572
838,7772
856,6190
1889,6115
2416,3874
2511,6299
1673,8431
1312,7289
4706,2021
7884,4504
6049,5466
4176,2027
2401,8568
2155,3559
3952,2884
3721,2558
3575,7694
5672,6801
7731,4599
1553,5891
5858,6811
838,3987
8490,6229
8552,2773
8507,8329
6982,6982
4144,7403
1895,2101
1366,6601
2605,9353
9270,7251
6110,3170
3432,4343
6416,9254
8538,3983
6440,4938
6372,8515
4004,8867
2517,6302
9351,6829
6671,1846
2827,5160
2362,6550
2839,4116
1011,8631
7832,9399
4845,7337
8253,8352
3710,8518
1016,3898
4888,2304
6968,4293
7335,5543
6723,7908
1944,9236
3466,5321
740,9340
1474,6062
5477,3069
8939,5442
2633,8714
6020,7959
6227,6275
6895,5585
8839,4210
7855,5336
7303,6674
9176,6898
2439,2582
6034,9324
2546,6058
8472,5713
3901,2400
8417,5649
8239,8022
5346,7977
7744,3674
4692,5414
5479,4411
5085,5121
8292,9153
3443,7854
4439,3114
735,2613
4828,7758
6084,9084
3945,6138
7821,8472
7142,3923
3650,6433
2129,8831
2070,4821
6873,8129
1442,5463
7638,2272
3552,7326
2905,3243
5578,3100
5100,3595
5657,3571
4772,6555
5301,2899
4549,4465
7951,8003
7253,5128
2438,2401
8856,6161
5215,8904
8938,7324
7119,5919
6189,5668
8815,6217
4054,5996
1012,7501
2182,7581
4473,1970
3907,6272
2040,5224
7331,2681
6854,6898
6941,9480
7110,8826
837,2299
4400,3211
2121,6989
7483,5944
7778,1807
7790,2448
5293,7548
6637,2050
3933,8566
2780,2133
1386,5420
6712,5342
1664,8014
4641,1891
2220,6627
8211,6391
5814,3340
6519,6390
5554,2131
3815,6840
3669,4299
5733,2602
2979,5576
6542,4816
7271,5703
895,8146
6636,2210
5110,6403
7316,6846
2483,9168
3147,6013
2726,4397
7906,6112
7918,7203
2956,4923
4048,2861
1074,9074
6839,5771
3933,4413
3428,8096
1289,4825
4297,8190
1160,6760
4101,3247
6163,2464
5728,8049
4172,6339
1311,6304
4303,2535
1489,2798
2320,1675
8423,3939
4736,9457
8762,3535
5592,4721
1657,3843
5523,8620
3214,6586
6697,3068
3517,5424
945,2187
2422,6853
8506,8082
2630,1884
3129,6538
1090,3881
3800,4442
7891,2854
9112,6917
4148,7829
4836,1731
897,4469
5217,5842
2913,2529
1831,2676
6598,7175
7261,6670
3458,8952
553,9070
4246,7931
5460,3090
5468,8922
5307,2981
5125,9237
4435,7971
2492,8733
2773,6625
6784,8002
2610,8140
5939,1739
5820,7133
1201,2355
7313,3111
2657,7782
6698,4662
3608,4828
1629,4680
5203,5572
661,8323
8659,2757
591,8689
7822,4995
7268,4290
7639,6106
1961,5591
5046,6494
8723,4680
3056,5985
6740,7914
6170,9044
5174,6879
6641,2105
6128,6474
3672,5280
6388,7286
3994,4953
4661,5491
5013,7202
886,6056
5666,4742
3273,7846
6115,5878
7261,7344
4543,8563
748,9122
670,2062
5038,3529
6826,2579
7926,5357
8226,8893
954,8174
3713,1708
5986,1621
7538,8845
2285,5903
1793,5462
6938,3214
2580,6948
5572,5336
2864,1771
8312,3721
5544,5841
5040,3138
2855,6968
1601,3054
5054,9151
6814,4490
8632,3915
1582,1884
2141,3003
3232,2839
5881,6542
7377,8025
2298,7585
7727,5823
2620,5854
2235,6566
5069,5201
4012,2866
5013,5784
8461,6737
4098,3472
4933,6141
6014,8795
994,6418
5236,6084
5925,3929
1494,7664
5120,8798
6092,8531
6252,8118
1769,4140
5157,2289
3239,9024
558,7283
7399,6469
2898,7078
2024,3758
5446,8637
5224,5811
6205,3245
4264,4846
5035,6479
7207,2687
3678,2272
5695,5519
6810,6996
8699,4130
2837,2361
1968,9178
2994,7539
4168,2952
7030,3848
660,4717
8516,2765
8481,6134
6273,7512
7171,2709
913,6891
2472,9056
5223,1947
2811,3129
4114,7223
7505,3756
7431,2655
8790,7954
1274,6087
6281,6604
3447,5233
4453,3178
7665,4975
7705,2099
6880,5415
7018,8155
3553,9168
6401,7839
5906,9434
6999,5635
596,6731
7671,9196
3825,5082
6572,7525
5400,4070
8253,8013
6363,2535
5158,2001
5757,2411
1383,3649
6959,9099
1517,9007
2317,2152
5462,3259
8142,5178
6410,2529
4205,3899
4738,4712
1642,8274
1525,5068
695,4875
572,8673
1548,5126
1743,5385
7580,2666
5846,9300
2760,5253
6572,4145
2263,2676
8350,9271
4322,2131
2796,1893
6366,3504
5601,3704
4517,4334
7445,2516
1751,4343
5236,4688
6546,3924
3602,7789
9119,7649
8637,6473
7921,5007
8523,7197
2164,7104
5793,9451
1145,7929
854,2496
6278,9253
663,1598
2883,9161
7563,5182
7547,7644
4573,3119
5794,8005
4022,7192
3531,6675
7269,7436
8156,5829
2822,4057
8221,6318
4941,8469
2043,8823
2099,7407
4644,7560
6032,4616
7443,5655
6506,3566
5677,6537
5824,6598
8636,6093
5105,6662
1370,4850
8651,8464
4649,7347
2626,5985
6767,3609
4159,5480
2270,3631
5982,8664
3728,7812
7198,2627
8465,3351
3102,2764
8400,5188
7649,7806
8575,6105
7855,5142
6267,3041
6650,5551
2368,2587
7503,6480
2506,6024
4868,2161
857,6346
1778,1923
1171,5009
1597,2955
5497,5548
8294,4943
3988,3945
8770,6822
5396,6329
3655,6200
7331,3586
5707,3784
5539,1995
5031,7898
6835,6358
3840,6291
3831,3916
8572,8655
646,6276
1719,4343
8850,6681
4874,3336
3216,4256
1714,3964
1792,5663
5933,6229
1474,8346
6680,8405
5249,3211
7235,7284
685,8767
7676,4834
5439,3216
6685,6554
3822,4456
7852,6621
3140,5356
2006,8118
4884,2844
5034,7672
3059,7178
1852,7445
4836,2200
8724,5118
4530,7209
5451,5948
6939,3732
3196,1599
4048,6806
2735,3429
6338,4486
4384,1725
3271,8379
5916,5757
4935,4166
6163,8919
5926,6449
7036,9380
6903,6229
2053,8154
8025,8013
2068,3658
2942,6655
2778,3620
3302,8557
5133,5794
577,7752
3554,4821
7211,4121
3116,4696
1551,7729
5359,1692
6718,6865
4679,9224
3661,5626
2066,8848
8462,3676
1091,4390
1632,5270
2681,7890
3020,5430
4886,3882
7948,5730
2490,5904
5943,8179
5663,8858
3036,4242
8229,2489
2599,9043
4473,2495
5691,9356
8052,8438
5526,8565
6573,8175
4027,2931
5359,8826
6298,6329
4272,8830
2315,9237
1847,8085
2000,3043
7408,5391
6310,5589
1270,5326
2541,1666
8223,3463
5124,9246
2035,8074
4354,4296
5258,5656
1010,2812
5066,5381
1872,8405
2589,6900
2080,8490
6700,8588
4907,3454
3463,2185
6999,7641
4713,5774
1566,8712
6342,2220
3370,8195
6552,4872
2547,1708
5389,8735
884,7034
3180,2082
3588,5541
2629,1565
924,6693
2800,8784
3035,3700
2105,3792
7589,7286
5558,2131
3835,2681
4098,7782
2433,4416
6454,2281
3750,8965
4023,8286
5151,6544
3026,8314
4957,3666
6841,6167
5978,8347
2918,6371
8108,9233
2501,6597
4667,9249
3216,8449
3255,4562
7151,7135
4312,6961
2065,5296
7478,5061
3984,6836
3932,4130
4400,5148
1151,9144
8437,3943
6811,6464
4419,5950
2265,4360
2116,3174
2856,8047
2894,3889
8862,7864
5049,3475
9035,6148
1907,2301
1242,8354
1372,2680
4129,3967
2669,9107
3462,2820
4281,9082
1250,6170
1020,3881
3508,5336
6578,6218
3594,3541
3866,8561
616,6544
679,7039
6161,7443
1441,8833
8469,2501
8850,6005
5027,3552
7524,1819
6839,3771
7904,8146
6610,8117
3977,4563
7373,6709
3633,1559
4479,4223
4330,3069
3955,4196
795,8742
3650,2430
2727,6324
3881,7620
1235,6273
6514,5706
4140,2152
4354,5027
4121,4866
8506,8039
1077,9315
4669,1782
6034,8055
8410,2180
6238,3049
1738,4094
4448,9130
7307,6717
781,7669
7629,7296
2592,2237
1105,4666
7462,7556
2465,7939
2656,3488
1509,2369
5128,9121
4240,8483
5038,9235
4939,4789
630,7692
3038,6619
2002,9213
1266,3910
6051,1654
9087,6293
7042,7043
1327,2905
1490,6748
1053,3082
4629,5124
2268,2775
1579,3884
7512,7250
7823,4118
4604,2793
3910,2923
4489,5928
3173,5351
1517,8142
8855,4435
643,4455
984,4744
2731,4602
1192,2027
4382,8814
5087,4905
5500,6442
7978,9012
1629,6202
7342,8917
5020,5907
3335,6966
6800,8861
3354,3351
1302,2363
5086,8874
7931,7549
1843,4863
7736,2144
8052,7809
4431,2600
3453,7380
6469,8721
693,4565
5271,8088
5689,8071
2562,7548
5828,6507
5925,6263
1254,5944
738,7012
1681,7456
3879,5591
1109,7907
4964,7380
2955,8060
599,4523
3781,8831
8665,6789
7954,2254
6559,6416
1706,6606
5437,2360
8701,8126
3266,7415
5144,1802
4595,2899
661,3785
742,5727
2593,6046
1371,9335
8661,3257
7783,8078
7636,6609
6212,5954
3657,1682
7868,2334
4570,1852
6325,2283
1157,6163
2811,2992
718,3350
7404,8110
2693,2042
828,2493
3335,6169
732,8707
3909,6699
7113,9128
6064,5345
7896,4034
4681,2972
3915,1865
5425,8836
1135,5837
4733,2061
4590,3405
629,3102
2504,5329
1033,3582
7090,9216
7615,2062
5488,4777
5734,9249
1140,8095
6170,1869
3050,7651
963,3410
2228,1947
1842,8265
4121,7374
1307,8491
8348,2809
1776,7070
4743,4783
4114,4797
8187,3991
2885,8144
3046,4238
8450,4838
6691,9417
6185,6982
7624,3098
7591,7170
5802,8843
5654,6148
2366,6286
7484,9051
2937,9291
5768,5006
8418,5889
3112,8684
2347,9437
8628,8282
4232,5471
3731,2460
7287,2833
822,3878
4060,1796
3210,6842
2712,6004
7647,5466
7938,5750
1750,8226
7467,4049
1869,4907
4495,4740
5088,4473
1738,8948
5751,7765
3235,8032
4889,2255
2003,2051
6596,5411
4661,8394
4631,8486
1022,9495
2201,2599
3516,4481
1217,2600
2626,7818
8255,5558
2916,7534
7171,3423
1349,2588
4488,5498
8269,6940
1844,7347
635,3472
2235,4218
4270,3713
4862,9127
1641,3105
2386,7507
2608,4402
2759,1603
916,5908
6588,9426
4350,6108
8736,6960
2945,8288
6941,9000
2770,4208
4253,2926
6870,4631
8091,4037
1902,6160
8066,2517
889,7946
7052,4917
6763,7562
9303,7286
2255,2697
3298,2896
4262,6235
7753,6081
6810,6889
2574,7998
3135,4079
9076,7891
4178,2006
5817,3988
8884,4558
4527,8817
8612,4119
4692,7695
4350,7160
3027,3857
2925,6528
5284,2148
1188,3141
2507,5109
7015,7309
3485,4329
3676,2660
6274,2412
4564,1607
5818,6197
6403,3009
3310,5249
2390,7885
4011,6444
8516,3028
2105,6316
740,6901
6308,2734
1459,3452
6668,3636
1241,4135
3443,4600
5480,3687
7187,2990
5379,8193
7628,8268
4534,9470
4754,9474
2073,3148
8107,5595
4573,9227
1922,7400
2410,8283
1386,2209
5170,6474
604,5143
3018,5179
1101,3773
4097,5571
6161,6629
5912,2408
7170,3845
8227,1662
3050,8061
2856,6374
4927,7841
4255,8143
8606,7549
3795,3739
8317,7333
819,4861
3441,7138
1523,6874
5065,6662
7229,2059
6776,8474
7196,1774
4233,6201
1647,8756
5484,3453
2992,3542
1441,5646
8131,3155
5471,9237
3509,7695
1357,7803
825,4338
7502,7577
7317,7491
8879,4474
6850,8088
1698,6228
1201,2737
3816,8773
4884,2814
7447,6929
4623,1585
5420,9433
1988,4729
5223,9248
7650,7659
3801,4963
3160,4545
6533,5599
1429,2473
2494,6277
5840,3578
2398,3587
4805,8448
7073,8642
8892,7473
1244,4844
7922,3629
4776,7435
7778,6162
1149,3322
3656,2546
5657,6134
4606,9425
3602,5862
6243,5808
6441,6826
663,4783
6960,6696
3674,3683
6111,2920
3939,4015
3714,2611
5716,5276
2512,2018
7601,8681
5412,2755
8583,7737
4738,8510
883,5041
2403,5955
5813,8112
8226,7369
3274,5386
5609,6492
2183,3749
3814,2615
8743,6280
3152,3752
6294,2395
6201,3714
4853,1952
918,9183
6338,4954
2806,7113
7855,1832
1786,6469
667,7433
8097,1742
6451,6026
6298,7507
1827,3307
5390,5389
1669,4713
1210,7872
787,8290
4318,5532
2634,2545
5990,8189
3711,6898
936,3578
1073,3815
7546,8481
3761,5420
6883,9414
6304,5906
5963,7801
5902,4541
3505,3611
1011,9371
7483,9066
2777,8914
7371,2593
2334,3549
778,2949
2712,7255
5844,1758
3471,4117
7451,2051
6283,2334
8394,2668
5402,3238
6223,5515
4916,3797
2751,7944
6744,8067
881,9417
3729,8001
4115,8428
6949,6575
7907,4526
5056,1938
6191,6633
2112,6095
8684,5854
1526,5940
2727,6934
8338,1879
5606,8013
5938,2971
1518,7597
8663,5639
2387,6465
5350,5922
3498,7267
7573,5200
3970,2488
3186,8831
4852,7107
7645,4396
6865,3653
7410,9392
6913,4973
947,4371
6863,8052
2903,4398
8772,6758
6628,6265
5449,2038
2857,6596
6041,8400
5067,5288
5784,4826
7537,5263
6595,5968
2419,8767
3764,3630
6536,6038
8072,8610
4930,7790
4196,4986
3447,4335
5723,2714
3990,3006
8593,2754
2914,7322
6285,4593
3365,8560
1932,3047
2815,3095
8542,8620
2742,6001
8774,6701
1717,8047
2786,4101
1806,2240
5458,6216
2258,4406
6947,3720
1045,8842
5836,1845
3184,8042
7092,8869
4404,5455
5968,6896
6286,3868
1698,2938
5037,3889
2232,5854
7219,9394
2862,7344
3873,4643
7326,3777
3336,1977
919,2388
2517,4902
8989,5534
2623,6235
7181,8849
2586,8113
2495,9169
8437,7470
4705,7215
8463,7461
1323,5812
2519,9159
6839,5539
4150,4130
2497,8479
5387,2164
8237,7272
2991,7943
5223,6751
1702,5778
1158,1832
3175,1570
9132,5525
1226,6401
5634,3611
5686,2508
8546,6084
7848,3241
1384,4116
6685,6539
8540,4634
3375,6361
7219,6811
4485,8091
5024,2283
6817,7698
6856,7797
6277,8157
3588,8172
3066,5245
5603,6885
8076,5744
4786,7086
6902,3122
4957,2326
867,4413
6143,2632
5168,9020
8514,7343
2666,3471
2657,1928
3861,9043
885,7781
2549,4885
7198,1923
4190,6067
2536,6406
5643,5584
8582,2309
4186,5481
3895,6379
4741,6230
3541,5092
4154,8374
3295,6503
8628,7517
718,4440
6661,9122
1245,1985
7527,9499
8030,3212
6691,8696
7822,6981
8209,5439
3635,5949
6704,3321
4254,4153
5850,7121
3319,6732
7366,3218
